3885;2015-01-19;À;1;8;2;1;2;0;24;500;160;85;
3884;2015-01-18;À;2;3;8;5;5;0;54;500;160;85;
3883;2015-01-17;Á;1;1;2;2;14;25;0;500;160;85;
3882;2015-01-16;À;1;0;5;9;7;0;18;500;160;85;
3881;2015-01-15;Á;2;6;2;6;5;15;0;500;160;85;
3880;2015-01-14;À;2;6;4;9;8;0;26;500;160;85;
3879;2015-01-13;À;1;1;8;5;9;0;41;500;160;85;
3878;2015-01-12;Á;2;1;1;5;8;24;0;500;160;85;
3877;2015-01-11;Á;1;6;0;6;10;11;0;500;160;85;
3876;2015-01-10;À;1;9;4;2;6;0;19;500;160;85;
3875;2015-01-09;Á;2;8;0;4;2;0;15;500;160;85;
3874;2015-01-08;À;2;8;6;3;5;0;25;500;160;85;
3873;2015-01-07;À;2;0;0;5;2;9;0;500;160;85;
3872;2015-01-06;À;1;6;4;2;26;0;58;500;160;85;
3871;2015-01-05;À;1;5;2;3;5;0;23;500;160;85;
3870;2015-01-04;Á;2;1;4;6;59;0;37;500;160;85;
3869;2015-01-03;Á;2;0;2;6;3;0;20;500;160;85;
3868;2015-01-02;À;1;5;9;8;2;0;9;500;160;85;
3867;2015-01-01;À;2;1;9;2;3;0;20;500;160;85;
3866;2014-12-31;À;2;4;5;4;16;19;0;500;160;85;
3865;2014-12-30;À;1;1;2;5;16;0;42;500;160;85;
3864;2014-12-29;Á;1;0;4;8;11;0;46;500;160;85;
3863;2014-12-28;Á;2;9;3;7;9;0;51;500;160;85;
3862;2014-12-27;Á;1;1;2;4;7;0;39;500;160;85;
3861;2014-12-26;Á;1;5;0;4;3;0;27;500;160;85;
3860;2014-12-25;À;1;6;0;8;18;0;53;500;160;85;
3859;2014-12-24;Á;1;8;7;4;17;0;39;500;160;85;
3858;2014-12-23;Á;1;9;3;8;6;0;32;500;160;85;
3857;2014-12-22;À;1;9;9;0;13;14;0;500;160;85;
3856;2014-12-21;Á;2;0;4;9;18;0;17;500;160;85;
3855;2014-12-20;À;2;9;3;3;4;11;0;500;160;85;
3854;2014-12-19;À;1;4;1;8;7;0;42;500;160;85;
3853;2014-12-18;À;1;2;4;3;14;0;57;500;160;85;
3852;2014-12-17;À;2;3;9;9;10;18;0;500;160;85;
3851;2014-12-16;À;1;1;4;4;5;18;0;500;160;85;
3850;2014-12-15;À;1;9;1;6;5;0;30;500;160;85;
3849;2014-12-14;Á;2;4;9;5;6;0;41;500;160;85;
3848;2014-12-13;Á;2;2;7;2;3;17;0;500;160;85;
3847;2014-12-12;Á;1;0;6;8;7;0;49;500;160;85;
3846;2014-12-11;Á;1;8;8;2;17;38;0;500;160;85;
3845;2014-12-10;À;2;0;2;6;4;0;42;500;160;85;
3844;2014-12-09;À;2;9;2;8;5;0;25;500;160;85;
3843;2014-12-08;À;1;3;1;6;8;0;41;500;160;85;
3842;2014-12-07;À;2;0;6;8;5;0;20;500;160;85;
3841;2014-12-06;À;1;1;3;3;5;25;0;500;160;85;
3840;2014-12-05;Á;1;1;3;9;13;0;67;500;160;85;
3839;2014-12-04;À;2;9;0;7;15;0;70;500;160;85;
3838;2014-12-03;À;2;5;2;6;60;0;68;500;160;85;
3837;2014-12-02;À;2;4;2;8;17;0;47;500;160;85;
3836;2014-12-01;Á;1;6;7;2;4;0;26;500;160;85;
3835;2014-11-30;Á;2;4;6;5;9;0;69;500;160;85;
3834;2014-11-29;Á;2;0;6;3;11;0;30;500;160;85;
3833;2014-11-28;À;1;1;2;8;30;0;47;500;160;85;
3832;2014-11-27;Á;1;2;1;6;9;0;53;500;160;85;
3831;2014-11-26;À;2;7;7;3;16;30;0;500;160;85;
3830;2014-11-25;Á;1;8;7;4;3;0;27;500;160;85;
3829;2014-11-24;Á;2;8;6;4;29;0;78;500;160;85;
3828;2014-11-23;Á;1;3;9;4;6;0;27;500;160;85;
3827;2014-11-22;À;1;7;8;2;4;0;54;500;160;85;
3826;2014-11-21;Á;2;5;4;8;3;0;37;500;160;85;
3825;2014-11-20;À;1;3;1;4;4;0;42;500;160;85;
3824;2014-11-19;À;2;2;5;0;13;0;55;500;160;85;
3823;2014-11-18;À;2;9;5;5;7;19;0;500;160;85;
3822;2014-11-17;À;1;4;5;6;21;0;73;500;160;85;
3821;2014-11-16;Á;1;7;2;2;6;18;0;500;160;85;
3820;2014-11-15;Á;2;5;6;6;6;12;0;500;160;85;
3819;2014-11-14;À;1;1;6;2;7;0;32;500;160;85;
3818;2014-11-13;Á;2;9;6;5;15;0;65;500;160;85;
3817;2014-11-12;Á;2;6;0;1;10;0;33;500;160;85;
3816;2014-11-11;À;2;6;2;5;8;0;65;500;160;85;
3815;2014-11-10;À;2;1;5;3;42;0;85;500;160;85;
3814;2014-11-09;Á;2;3;4;3;34;12;0;500;160;85;
3813;2014-11-08;Á;2;4;9;3;6;0;35;500;160;85;
3812;2014-11-07;À;1;4;5;9;14;0;29;500;160;85;
3811;2014-11-06;À;2;4;4;6;7;19;0;500;160;85;
3810;2014-11-05;À;2;4;3;9;5;0;32;500;160;85;
3809;2014-11-04;À;1;8;6;5;5;0;73;500;160;85;
